day_id,t,price,pv,load,lambda,sin_hour,cos_hour,day_of_week,is_weekend
67,27,37.0,0.0,20.588,1,0.9807852804032304,-0.1950903220161282,5,1
67,28,31.7,0.026,20.772000000000002,0,0.9659258262890683,-0.25881904510252063,5,1
67,29,31.7,0.026,19.322,0,0.9469301294951057,-0.3214394653031616,5,1
67,30,31.7,0.026,18.780000000000005,0,0.9238795325112868,-0.3826834323650895,5,1
67,31,31.7,0.026,20.581999999999997,1,0.8968727415326884,-0.44228869021900113,5,1
67,32,36.52,0.189,19.064,1,0.8660254037844387,-0.4999999999999998,5,1
67,33,36.52,0.189,19.168,1,0.8314696123025451,-0.5555702330196023,5,1
67,34,36.52,0.189,20.093000000000004,0,0.7933533402912352,-0.6087614290087207,5,1
67,35,36.52,0.189,23.138,2,0.7518398074789774,-0.6593458151000688,5,1
67,36,51.36,0.206,22.407,1,0.7071067811865476,-0.7071067811865475,5,1
67,37,51.36,0.206,18.738,0,0.659345815100069,-0.7518398074789773,5,1
67,38,51.36,0.206,22.001999999999995,5,0.6087614290087209,-0.793353340291235,5,1
67,39,51.36,0.206,20.994999999999997,1,0.5555702330196025,-0.831469612302545,5,1
67,40,49.76,0.219,19.880000000000003,1,0.49999999999999994,-0.8660254037844387,5,1
67,41,49.76,0.219,19.422,3,0.4422886902190017,-0.8968727415326881,5,1
67,42,49.76,0.219,24.883000000000003,2,0.3826834323650899,-0.9238795325112867,5,1
67,43,49.76,0.219,21.225,1,0.32143946530316175,-0.9469301294951056,5,1
67,44,42.2,0.29,20.955000000000002,4,0.258819045102521,-0.9659258262890682,5,1
67,45,42.2,0.29,22.039,5,0.19509032201612816,-0.9807852804032304,5,1
67,46,42.2,0.29,22.445999999999998,5,0.130526192220052,-0.9914448613738104,5,1
67,47,42.2,0.29,21.822000000000003,2,0.06540312923014312,-0.9978589232386035,5,1
67,48,39.5,0.306,22.555,4,1.2246467991473532e-16,-1.0,5,1
67,49,39.5,0.306,22.676000000000002,6,-0.06540312923014287,-0.9978589232386035,5,1
67,50,39.5,0.306,18.953000000000003,2,-0.13052619222005177,-0.9914448613738104,5,1
67,51,39.5,0.306,18.814999999999998,2,-0.19509032201612792,-0.9807852804032305,5,1
67,52,40.5,0.332,19.783,0,-0.2588190451025208,-0.9659258262890683,5,1
67,53,40.5,0.332,20.864,4,-0.32143946530316153,-0.9469301294951057,5,1
67,54,40.5,0.332,23.226000000000003,2,-0.38268343236508967,-0.9238795325112868,5,1
67,55,40.5,0.332,24.111,6,-0.44228869021900147,-0.8968727415326883,5,1
67,56,37.0,0.399,22.961,9,-0.4999999999999997,-0.8660254037844388,5,1
67,57,37.0,0.399,19.037,3,-0.555570233019602,-0.8314696123025455,5,1
67,58,37.0,0.399,17.27,5,-0.6087614290087207,-0.7933533402912352,5,1
67,59,37.0,0.399,17.746,3,-0.6593458151000688,-0.7518398074789774,5,1
67,60,35.1,0.211,17.141,1,-0.7071067811865471,-0.7071067811865479,5,1
67,61,35.1,0.211,18.818,6,-0.7518398074789773,-0.6593458151000691,5,1
67,62,35.1,0.211,19.387,4,-0.7933533402912349,-0.6087614290087209,5,1
67,63,35.1,0.211,19.080000000000002,8,-0.8314696123025452,-0.5555702330196022,5,1
67,64,41.95,0.084,19.742000000000004,4,-0.8660254037844385,-0.5000000000000004,5,1
67,65,41.95,0.084,17.416999999999998,2,-0.8968727415326883,-0.44228869021900136,5,1
67,66,41.95,0.084,18.075,4,-0.9238795325112868,-0.3826834323650895,5,1
67,67,41.95,0.084,18.852999999999998,2,-0.9469301294951056,-0.3214394653031618,5,1
67,68,42.33,0.04,21.026000000000003,7,-0.9659258262890683,-0.25881904510252063,5,1
67,69,42.33,0.04,18.058,5,-0.9807852804032303,-0.19509032201612866,5,1
67,70,42.33,0.04,18.832,3,-0.9914448613738104,-0.13052619222005163,5,1
67,71,42.33,0.04,20.317,4,-0.9978589232386035,-0.06540312923014273,5,1
67,72,39.4,0.0,20.831999999999997,5,-1.0,-1.8369701987210297e-16,5,1
67,73,39.4,0.0,19.528,5,-0.9978589232386036,0.06540312923014237,5,1
67,74,39.4,0.0,24.34,1,-0.9914448613738105,0.13052619222005127,5,1
67,75,39.4,0.0,25.698999999999995,0,-0.9807852804032304,0.1950903220161283,5,1
67,76,49.9,0.0,23.325999999999993,1,-0.9659258262890684,0.2588190451025203,5,1
67,77,49.9,0.0,22.187,3,-0.9469301294951057,0.3214394653031615,5,1
67,78,49.9,0.0,22.717999999999996,3,-0.923879532511287,0.38268343236508917,5,1
67,79,49.9,0.0,21.578,1,-0.8968727415326884,0.442288690219001,5,1
67,80,45.0,0.0,21.726,3,-0.8660254037844386,0.5000000000000001,5,1
67,81,45.0,0.0,22.216,3,-0.8314696123025455,0.5555702330196018,5,1
67,82,45.0,0.0,23.305999999999997,1,-0.7933533402912357,0.6087614290087199,5,1
67,83,45.0,0.0,23.021000000000004,6,-0.7518398074789772,0.6593458151000691,5,1
67,84,48.0,0.0,25.118000000000002,3,-0.7071067811865477,0.7071067811865474,5,1
67,85,48.0,0.0,25.999,2,-0.6593458151000687,0.7518398074789775,5,1
67,86,48.0,0.0,24.716000000000005,2,-0.608761429008721,0.7933533402912349,5,1
67,87,48.0,0.0,20.712000000000007,2,-0.555570233019603,0.8314696123025447,5,1
67,88,55.0,0.0,23.009999999999998,4,-0.5000000000000004,0.8660254037844384,5,1
67,89,55.0,0.0,20.919,2,-0.4422886902190014,0.8968727415326883,5,1
67,90,55.0,0.0,19.773000000000003,2,-0.38268343236508956,0.9238795325112868,5,1
67,91,55.0,0.0,19.231,3,-0.32143946530316186,0.9469301294951056,5,1
67,92,60.9,0.0,16.959,2,-0.25881904510252157,0.9659258262890681,5,1
67,93,60.9,0.0,15.298000000000002,1,-0.19509032201612872,0.9807852804032303,5,1
67,94,60.9,0.0,17.180999999999997,1,-0.13052619222005168,0.9914448613738104,5,1
67,95,60.9,0.0,15.269000000000002,0,-0.0654031292301428,0.9978589232386035,5,1
68,0,63.05,0.0,14.346000000000002,0,0.0,1.0,6,1
68,1,63.05,0.0,14.345999999999998,2,0.06540312923014306,0.9978589232386035,6,1
68,2,63.05,0.0,15.455000000000002,1,0.13052619222005157,0.9914448613738104,6,1
68,3,63.05,0.0,14.408,1,0.19509032201612825,0.9807852804032304,6,1
68,4,60.9,0.0,17.520999999999997,1,0.25881904510252074,0.9659258262890683,6,1
68,5,60.9,0.0,16.252999999999997,0,0.3214394653031616,0.9469301294951057,6,1
68,6,60.9,0.0,16.322999999999997,0,0.3826834323650898,0.9238795325112867,6,1
68,7,60.9,0.0,13.663999999999998,0,0.44228869021900125,0.8968727415326884,6,1
68,8,60.9,0.0,12.496,0,0.49999999999999994,0.8660254037844387,6,1
68,9,60.9,0.0,13.37,0,0.5555702330196022,0.8314696123025452,6,1
68,10,60.9,0.0,13.250000000000002,1,0.6087614290087207,0.7933533402912352,6,1
68,11,60.9,0.0,14.024000000000003,0,0.6593458151000688,0.7518398074789774,6,1
68,12,62.15,0.0,14.088,0,0.7071067811865476,0.7071067811865476,6,1
68,13,62.15,0.0,13.310000000000002,0,0.7518398074789774,0.6593458151000688,6,1
68,14,62.15,0.0,13.513,0,0.7933533402912352,0.6087614290087207,6,1
68,15,62.15,0.0,12.847,0,0.8314696123025451,0.5555702330196024,6,1
68,16,54.4,0.0,12.757999999999997,0,0.8660254037844386,0.5000000000000001,6,1
68,17,54.4,0.0,13.25,0,0.8968727415326884,0.44228869021900125,6,1
68,18,54.4,0.0,13.530000000000001,0,0.9238795325112867,0.38268343236508984,6,1
68,19,54.4,0.0,14.845000000000002,0,0.9469301294951056,0.3214394653031617,6,1
68,20,44.94,0.0,12.915,0,0.9659258262890683,0.25881904510252074,6,1
68,21,44.94,0.0,13.483999999999998,0,0.9807852804032304,0.19509032201612833,6,1
68,22,44.94,0.0,13.93,0,0.9914448613738104,0.1305261922200517,6,1
68,23,44.94,0.0,14.692999999999998,1,0.9978589232386035,0.06540312923014327,6,1
68,24,41.88,0.0,13.793,0,1.0,6.123233995736766e-17,6,1
68,25,41.88,0.0,15.211000000000002,0,0.9978589232386035,-0.06540312923014314,6,1
68,26,41.88,0.0,15.533999999999999,0,0.9914448613738104,-0.1305261922200516,6,1
68,27,41.88,0.0,15.011000000000003,2,0.9807852804032304,-0.1950903220161282,6,1
68,28,28.05,0.002,15.096,0,0.9659258262890683,-0.25881904510252063,6,1
68,29,28.05,0.002,17.998000000000005,0,0.9469301294951057,-0.3214394653031616,6,1
68,30,28.05,0.002,19.28,0,0.9238795325112868,-0.3826834323650895,6,1
68,31,28.05,0.002,20.643000000000004,1,0.8968727415326884,-0.44228869021900113,6,1
68,32,41.8,0.022,21.985999999999997,0,0.8660254037844387,-0.4999999999999998,6,1
68,33,41.8,0.022,18.907000000000004,0,0.8314696123025451,-0.5555702330196023,6,1
68,34,41.8,0.022,19.204999999999995,0,0.7933533402912352,-0.6087614290087207,6,1
68,35,41.8,0.022,19.296,2,0.7518398074789774,-0.6593458151000688,6,1
68,36,42.3,0.055,18.477,1,0.7071067811865476,-0.7071067811865475,6,1
68,37,42.3,0.055,18.912000000000003,3,0.659345815100069,-0.7518398074789773,6,1
68,38,42.3,0.055,23.85,3,0.6087614290087209,-0.793353340291235,6,1
68,39,42.3,0.055,24.062,6,0.5555702330196025,-0.831469612302545,6,1
68,40,42.18,0.062,21.59199999999999,5,0.49999999999999994,-0.8660254037844387,6,1
68,41,42.18,0.062,19.424999999999997,1,0.4422886902190017,-0.8968727415326881,6,1
68,42,42.18,0.062,20.352999999999998,3,0.3826834323650899,-0.9238795325112867,6,1
68,43,42.18,0.062,23.571999999999996,0,0.32143946530316175,-0.9469301294951056,6,1
68,44,42.26,0.027,26.182999999999996,8,0.258819045102521,-0.9659258262890682,6,1
68,45,42.26,0.027,22.538,2,0.19509032201612816,-0.9807852804032304,6,1
68,46,42.26,0.027,25.304,4,0.130526192220052,-0.9914448613738104,6,1
68,47,42.26,0.027,21.224999999999998,6,0.06540312923014312,-0.9978589232386035,6,1
68,48,47.7,0.088,24.249999999999996,2,1.2246467991473532e-16,-1.0,6,1
68,49,47.7,0.088,22.392000000000003,6,-0.06540312923014287,-0.9978589232386035,6,1
68,50,47.7,0.088,25.480000000000004,0,-0.13052619222005177,-0.9914448613738104,6,1
68,51,47.7,0.088,24.560999999999996,4,-0.19509032201612792,-0.9807852804032305,6,1
68,52,35.0,0.223,23.431999999999995,4,-0.2588190451025208,-0.9659258262890683,6,1
68,53,35.0,0.223,26.809999999999995,3,-0.32143946530316153,-0.9469301294951057,6,1
68,54,35.0,0.223,28.134999999999998,4,-0.38268343236508967,-0.9238795325112868,6,1
68,55,35.0,0.223,20.008000000000006,7,-0.44228869021900147,-0.8968727415326883,6,1
68,56,33.95,0.272,26.799000000000003,3,-0.4999999999999997,-0.8660254037844388,6,1
68,57,33.95,0.272,31.442000000000004,4,-0.555570233019602,-0.8314696123025455,6,1
68,58,33.95,0.272,33.47899999999999,6,-0.6087614290087207,-0.7933533402912352,6,1
68,59,33.95,0.272,33.318000000000005,5,-0.6593458151000688,-0.7518398074789774,6,1
68,60,33.51,0.147,34.233,1,-0.7071067811865471,-0.7071067811865479,6,1
68,61,33.51,0.147,35.330999999999996,7,-0.7518398074789773,-0.6593458151000691,6,1
68,62,33.51,0.147,34.486000000000004,1,-0.7933533402912349,-0.6087614290087209,6,1
68,63,33.51,0.147,43.111000000000004,4,-0.8314696123025452,-0.5555702330196022,6,1
68,64,33.95,0.067,34.025000000000006,4,-0.8660254037844385,-0.5000000000000004,6,1
68,65,33.95,0.067,38.14800000000001,5,-0.8968727415326883,-0.44228869021900136,6,1
68,66,33.95,0.067,39.394,2,-0.9238795325112868,-0.3826834323650895,6,1
68,67,33.95,0.067,44.958,2,-0.9469301294951056,-0.3214394653031618,6,1
68,68,37.36,0.027,42.827999999999996,5,-0.9659258262890683,-0.25881904510252063,6,1
68,69,37.36,0.027,48.922000000000004,2,-0.9807852804032303,-0.19509032201612866,6,1
68,70,37.36,0.027,42.405,4,-0.9914448613738104,-0.13052619222005163,6,1
68,71,37.36,0.027,39.96600000000001,5,-0.9978589232386035,-0.06540312923014273,6,1
68,72,41.4,0.0,37.60300000000001,5,-1.0,-1.8369701987210297e-16,6,1
68,73,41.4,0.0,38.06400000000001,2,-0.9978589232386036,0.06540312923014237,6,1
68,74,41.4,0.0,39.257000000000005,3,-0.9914448613738105,0.13052619222005127,6,1
68,75,41.4,0.0,38.611,7,-0.9807852804032304,0.1950903220161283,6,1
68,76,40.92,0.0,34.12100000000001,3,-0.9659258262890684,0.2588190451025203,6,1
68,77,40.92,0.0,42.887,0,-0.9469301294951057,0.3214394653031615,6,1
68,78,40.92,0.0,41.709,2,-0.923879532511287,0.38268343236508917,6,1
68,79,40.92,0.0,40.651,2,-0.8968727415326884,0.442288690219001,6,1
68,80,36.0,0.0,40.909,9,-0.8660254037844386,0.5000000000000001,6,1
68,81,36.0,0.0,49.504,1,-0.8314696123025455,0.5555702330196018,6,1
68,82,36.0,0.0,41.346000000000004,0,-0.7933533402912357,0.6087614290087199,6,1
68,83,36.0,0.0,43.426,2,-0.7518398074789772,0.6593458151000691,6,1
68,84,37.4,0.0,41.732,0,-0.7071067811865477,0.7071067811865474,6,1
68,85,37.4,0.0,45.955,1,-0.6593458151000687,0.7518398074789775,6,1
68,86,37.4,0.0,41.07500000000001,7,-0.608761429008721,0.7933533402912349,6,1
68,87,37.4,0.0,34.43300000000001,2,-0.555570233019603,0.8314696123025447,6,1
68,88,39.62,0.0,39.522000000000006,0,-0.5000000000000004,0.8660254037844384,6,1
68,89,39.62,0.0,35.245000000000005,2,-0.4422886902190014,0.8968727415326883,6,1
68,90,39.62,0.0,33.515,1,-0.38268343236508956,0.9238795325112868,6,1
68,91,39.62,0.0,37.18599999999999,0,-0.32143946530316186,0.9469301294951056,6,1
68,92,33.96,0.0,29.888000000000005,2,-0.25881904510252157,0.9659258262890681,6,1
68,93,33.96,0.0,33.294,2,-0.19509032201612872,0.9807852804032303,6,1
68,94,33.96,0.0,27.917000000000005,1,-0.13052619222005168,0.9914448613738104,6,1
68,95,33.96,0.0,31.727,2,-0.0654031292301428,0.9978589232386035,6,1
69,0,34.3,0.0,36.313,2,0.0,1.0,0,0
69,1,34.3,0.0,30.797999999999995,0,0.06540312923014306,0.9978589232386035,0,0
69,2,34.3,0.0,28.479999999999993,1,0.13052619222005157,0.9914448613738104,0,0
69,3,34.3,0.0,28.708,0,0.19509032201612825,0.9807852804032304,0,0
69,4,39.9,0.0,30.649,0,0.25881904510252074,0.9659258262890683,0,0
69,5,39.9,0.0,26.549999999999994,1,0.3214394653031616,0.9469301294951057,0,0
69,6,39.9,0.0,25.538,0,0.3826834323650898,0.9238795325112867,0,0
69,7,39.9,0.0,0.0,0,0.44228869021900125,0.8968727415326884,0,0
69,8,41.38,0.0,0.0,0,0.49999999999999994,0.8660254037844387,0,0
69,9,41.38,0.0,0.0,0,0.5555702330196022,0.8314696123025452,0,0
69,10,41.38,0.0,0.0,0,0.6087614290087207,0.7933533402912352,0,0
69,11,41.38,0.0,23.854,0,0.6593458151000688,0.7518398074789774,0,0
69,12,35.4,0.0,20.477,0,0.7071067811865476,0.7071067811865476,0,0
69,13,35.4,0.0,21.685,0,0.7518398074789774,0.6593458151000688,0,0
69,14,35.4,0.0,18.027,0,0.7933533402912352,0.6087614290087207,0,0
69,15,35.4,0.0,21.392999999999997,0,0.8314696123025451,0.5555702330196024,0,0
69,16,33.96,0.0,22.515000000000004,0,0.8660254037844386,0.5000000000000001,0,0
69,17,33.96,0.0,25.081000000000003,0,0.8968727415326884,0.44228869021900125,0,0
69,18,33.96,0.0,19.6,0,0.9238795325112867,0.38268343236508984,0,0
69,19,33.96,0.0,18.51,0,0.9469301294951056,0.3214394653031617,0,0
69,20,34.9,0.0,18.212999999999997,0,0.9659258262890683,0.25881904510252074,0,0
69,21,34.9,0.0,20.28,0,0.9807852804032304,0.19509032201612833,0,0
69,22,34.9,0.0,18.520999999999994,0,0.9914448613738104,0.1305261922200517,0,0
69,23,34.9,0.0,17.457,1,0.9978589232386035,0.06540312923014327,0,0
69,24,40.53,0.0,16.747000000000003,0,1.0,6.123233995736766e-17,0,0
69,25,40.53,0.0,19.782,0,0.9978589232386035,-0.06540312923014314,0,0
69,26,40.53,0.0,22.064,0,0.9914448613738104,-0.1305261922200516,0,0
69,27,40.53,0.0,21.674999999999997,0,0.9807852804032304,-0.1950903220161282,0,0
69,28,47.96,0.002,20.567999999999998,1,0.9659258262890683,-0.25881904510252063,0,0
69,29,47.96,0.002,20.129999999999995,3,0.9469301294951057,-0.3214394653031616,0,0
69,30,47.96,0.002,21.404999999999998,2,0.9238795325112868,-0.3826834323650895,0,0
69,31,47.96,0.002,19.344,2,0.8968727415326884,-0.44228869021900113,0,0
69,32,48.06,0.097,20.413,4,0.8660254037844387,-0.4999999999999998,0,0
69,33,48.06,0.097,21.407,4,0.8314696123025451,-0.5555702330196023,0,0
69,34,48.06,0.097,21.822,4,0.7933533402912352,-0.6087614290087207,0,0
69,35,48.06,0.097,17.639,5,0.7518398074789774,-0.6593458151000688,0,0
69,36,46.84,0.231,20.635,4,0.7071067811865476,-0.7071067811865475,0,0
69,37,46.84,0.231,24.142000000000003,5,0.659345815100069,-0.7518398074789773,0,0
69,38,46.84,0.231,27.308,7,0.6087614290087209,-0.793353340291235,0,0
69,39,46.84,0.231,19.971000000000004,6,0.5555702330196025,-0.831469612302545,0,0
69,40,45.31,0.268,20.068999999999996,4,0.49999999999999994,-0.8660254037844387,0,0
69,41,45.31,0.268,22.221,2,0.4422886902190017,-0.8968727415326881,0,0
69,42,45.31,0.268,23.112,3,0.3826834323650899,-0.9238795325112867,0,0
69,43,45.31,0.268,20.945999999999998,1,0.32143946530316175,-0.9469301294951056,0,0
69,44,42.66,0.581,20.201999999999998,2,0.258819045102521,-0.9659258262890682,0,0
69,45,42.66,0.581,23.717999999999996,1,0.19509032201612816,-0.9807852804032304,0,0
69,46,42.66,0.581,23.595,0,0.130526192220052,-0.9914448613738104,0,0
69,47,42.66,0.581,24.439,5,0.06540312923014312,-0.9978589232386035,0,0
69,48,39.95,0.646,23.319000000000003,4,1.2246467991473532e-16,-1.0,0,0
69,49,39.95,0.646,23.227999999999998,2,-0.06540312923014287,-0.9978589232386035,0,0
69,50,39.95,0.646,22.131,1,-0.13052619222005177,-0.9914448613738104,0,0
69,51,39.95,0.646,19.648999999999997,3,-0.19509032201612792,-0.9807852804032305,0,0
69,52,38.69,0.532,20.118000000000006,2,-0.2588190451025208,-0.9659258262890683,0,0
69,53,38.69,0.532,19.599,4,-0.32143946530316153,-0.9469301294951057,0,0
69,54,38.69,0.532,19.119999999999997,9,-0.38268343236508967,-0.9238795325112868,0,0
69,55,38.69,0.532,18.776999999999997,2,-0.44228869021900147,-0.8968727415326883,0,0
69,56,36.9,0.339,20.491000000000007,1,-0.4999999999999997,-0.8660254037844388,0,0
69,57,36.9,0.339,21.714999999999993,1,-0.555570233019602,-0.8314696123025455,0,0
69,58,36.9,0.339,19.107999999999997,0,-0.6087614290087207,-0.7933533402912352,0,0
69,59,36.9,0.339,17.606999999999996,2,-0.6593458151000688,-0.7518398074789774,0,0
69,60,37.11,0.32,18.675999999999995,0,-0.7071067811865471,-0.7071067811865479,0,0
69,61,37.11,0.32,18.811,1,-0.7518398074789773,-0.6593458151000691,0,0
69,62,37.11,0.32,21.957000000000004,1,-0.7933533402912349,-0.6087614290087209,0,0
69,63,37.11,0.32,18.887999999999998,1,-0.8314696123025452,-0.5555702330196022,0,0
69,64,40.1,0.219,18.682,4,-0.8660254037844385,-0.5000000000000004,0,0
69,65,40.1,0.219,20.968,1,-0.8968727415326883,-0.44228869021900136,0,0
69,66,40.1,0.219,23.28,5,-0.9238795325112868,-0.3826834323650895,0,0
69,67,40.1,0.219,22.349999999999998,2,-0.9469301294951056,-0.3214394653031618,0,0
69,68,46.28,0.061,22.26899999999999,1,-0.9659258262890683,-0.25881904510252063,0,0
69,69,46.28,0.061,19.705000000000002,0,-0.9807852804032303,-0.19509032201612866,0,0
69,70,46.28,0.061,28.312,6,-0.9914448613738104,-0.13052619222005163,0,0
69,71,46.28,0.061,28.88,4,-0.9978589232386035,-0.06540312923014273,0,0
69,72,50.29,0.0,28.298000000000005,6,-1.0,-1.8369701987210297e-16,0,0
69,73,50.29,0.0,27.650999999999996,3,-0.9978589232386036,0.06540312923014237,0,0
69,74,50.29,0.0,30.63500000000001,12,-0.9914448613738105,0.13052619222005127,0,0
69,75,50.29,0.0,25.384999999999994,3,-0.9807852804032304,0.1950903220161283,0,0
69,76,57.9,0.0,22.944,5,-0.9659258262890684,0.2588190451025203,0,0
69,77,57.9,0.0,26.265,7,-0.9469301294951057,0.3214394653031615,0,0
69,78,57.9,0.0,27.338,2,-0.923879532511287,0.38268343236508917,0,0
69,79,57.9,0.0,27.095,2,-0.8968727415326884,0.442288690219001,0,0
69,80,50.06,0.0,29.576,5,-0.8660254037844386,0.5000000000000001,0,0
69,81,50.06,0.0,29.513999999999996,2,-0.8314696123025455,0.5555702330196018,0,0
69,82,50.06,0.0,28.248,0,-0.7933533402912357,0.6087614290087199,0,0
69,83,50.06,0.0,29.683,2,-0.7518398074789772,0.6593458151000691,0,0
69,84,47.91,0.0,29.176000000000002,0,-0.7071067811865477,0.7071067811865474,0,0
69,85,47.91,0.0,28.847999999999995,5,-0.6593458151000687,0.7518398074789775,0,0
69,86,47.91,0.0,23.367999999999995,3,-0.608761429008721,0.7933533402912349,0,0
69,87,47.91,0.0,27.526999999999994,2,-0.555570233019603,0.8314696123025447,0,0
69,88,47.61,0.0,24.924,1,-0.5000000000000004,0.8660254037844384,0,0
69,89,47.61,0.0,20.884000000000004,3,-0.4422886902190014,0.8968727415326883,0,0
69,90,47.61,0.0,20.734,3,-0.38268343236508956,0.9238795325112868,0,0
69,91,47.61,0.0,20.777000000000005,0,-0.32143946530316186,0.9469301294951056,0,0
69,92,44.01,0.0,19.78,4,-0.25881904510252157,0.9659258262890681,0,0
69,93,44.01,0.0,20.092999999999996,1,-0.19509032201612872,0.9807852804032303,0,0
69,94,44.01,0.0,21.509999999999998,1,-0.13052619222005168,0.9914448613738104,0,0
69,95,44.01,0.0,19.206999999999997,1,-0.0654031292301428,0.9978589232386035,0,0
70,0,40.98,0.0,17.637000000000004,0,0.0,1.0,1,0
70,1,40.98,0.0,18.528999999999996,0,0.06540312923014306,0.9978589232386035,1,0
70,2,40.98,0.0,17.522000000000002,1,0.13052619222005157,0.9914448613738104,1,0
70,3,40.98,0.0,17.721,1,0.19509032201612825,0.9807852804032304,1,0
70,4,38.97,0.0,18.872999999999998,0,0.25881904510252074,0.9659258262890683,1,0
70,5,38.97,0.0,17.057000000000002,0,0.3214394653031616,0.9469301294951057,1,0
70,6,38.97,0.0,16.832,1,0.3826834323650898,0.9238795325112867,1,0
70,7,38.97,0.0,18.089,0,0.44228869021900125,0.8968727415326884,1,0
70,8,36.91,0.0,17.505,0,0.49999999999999994,0.8660254037844387,1,0
70,9,36.91,0.0,16.154999999999994,0,0.5555702330196022,0.8314696123025452,1,0
70,10,36.91,0.0,17.455000000000002,0,0.6087614290087207,0.7933533402912352,1,0
70,11,36.91,0.0,18.315000000000005,0,0.6593458151000688,0.7518398074789774,1,0
70,12,35.0,0.0,16.764999999999997,0,0.7071067811865476,0.7071067811865476,1,0
70,13,35.0,0.0,16.164999999999996,0,0.7518398074789774,0.6593458151000688,1,0
70,14,35.0,0.0,17.093,0,0.7933533402912352,0.6087614290087207,1,0
70,15,35.0,0.0,16.203000000000003,0,0.8314696123025451,0.5555702330196024,1,0
70,16,32.92,0.0,16.129,1,0.8660254037844386,0.5000000000000001,1,0
70,17,32.92,0.0,16.807000000000002,0,0.8968727415326884,0.44228869021900125,1,0
70,18,32.92,0.0,14.904999999999996,0,0.9238795325112867,0.38268343236508984,1,0
70,19,32.92,0.0,14.687000000000005,0,0.9469301294951056,0.3214394653031617,1,0
70,20,36.3,0.0,19.575,0,0.9659258262890683,0.25881904510252074,1,0
70,21,36.3,0.0,15.876000000000001,0,0.9807852804032304,0.19509032201612833,1,0
70,22,36.3,0.0,14.276000000000002,1,0.9914448613738104,0.1305261922200517,1,0
70,23,36.3,0.0,14.303,0,0.9978589232386035,0.06540312923014327,1,0
70,24,46.83,0.0,15.544999999999998,0,1.0,6.123233995736766e-17,1,0
70,25,46.83,0.0,14.632000000000001,0,0.9978589232386035,-0.06540312923014314,1,0
70,26,46.83,0.0,21.904999999999998,1,0.9914448613738104,-0.1305261922200516,1,0
70,27,46.83,0.0,16.612,0,0.9807852804032304,-0.1950903220161282,1,0
70,28,52.05,0.006,17.506,2,0.9659258262890683,-0.25881904510252063,1,0
70,29,52.05,0.006,31.995,0,0.9469301294951057,-0.3214394653031616,1,0
70,30,52.05,0.006,29.95,2,0.9238795325112868,-0.3826834323650895,1,0
70,31,52.05,0.006,34.358999999999995,4,0.8968727415326884,-0.44228869021900113,1,0
70,32,51.37,0.04,34.964,3,0.8660254037844387,-0.4999999999999998,1,0
70,33,51.37,0.04,36.661,2,0.8314696123025451,-0.5555702330196023,1,0
70,34,51.37,0.04,27.717,6,0.7933533402912352,-0.6087614290087207,1,0
70,35,51.37,0.04,26.696999999999996,4,0.7518398074789774,-0.6593458151000688,1,0
70,36,48.02,0.076,24.921,4,0.7071067811865476,-0.7071067811865475,1,0
70,37,48.02,0.076,30.715999999999998,4,0.659345815100069,-0.7518398074789773,1,0
70,38,48.02,0.076,24.070000000000004,3,0.6087614290087209,-0.793353340291235,1,0
70,39,48.02,0.076,22.051,4,0.5555702330196025,-0.831469612302545,1,0
70,40,45.52,0.1,23.137,1,0.49999999999999994,-0.8660254037844387,1,0
70,41,45.52,0.1,22.125,2,0.4422886902190017,-0.8968727415326881,1,0
70,42,45.52,0.1,22.751999999999995,4,0.3826834323650899,-0.9238795325112867,1,0
70,43,45.52,0.1,21.983,0,0.32143946530316175,-0.9469301294951056,1,0
70,44,44.34,0.125,23.929000000000006,2,0.258819045102521,-0.9659258262890682,1,0
70,45,44.34,0.125,26.036,3,0.19509032201612816,-0.9807852804032304,1,0
70,46,44.34,0.125,26.792000000000005,4,0.130526192220052,-0.9914448613738104,1,0
70,47,44.34,0.125,25.575,3,0.06540312923014312,-0.9978589232386035,1,0
70,48,43.82,0.117,22.965000000000003,4,1.2246467991473532e-16,-1.0,1,0
70,49,43.82,0.117,29.798000000000002,1,-0.06540312923014287,-0.9978589232386035,1,0
70,50,43.82,0.117,26.494999999999997,2,-0.13052619222005177,-0.9914448613738104,1,0
70,51,43.82,0.117,21.445,6,-0.19509032201612792,-0.9807852804032305,1,0
70,52,43.83,0.109,22.025000000000002,5,-0.2588190451025208,-0.9659258262890683,1,0
70,53,43.83,0.109,26.657999999999998,3,-0.32143946530316153,-0.9469301294951057,1,0
70,54,43.83,0.109,24.483,2,-0.38268343236508967,-0.9238795325112868,1,0
70,55,43.83,0.109,21.604999999999997,2,-0.44228869021900147,-0.8968727415326883,1,0
70,56,43.52,0.067,18.186,0,-0.4999999999999997,-0.8660254037844388,1,0
70,57,43.52,0.067,20.28,4,-0.555570233019602,-0.8314696123025455,1,0
70,58,43.52,0.067,21.597,4,-0.6087614290087207,-0.7933533402912352,1,0
70,59,43.52,0.067,21.833999999999996,2,-0.6593458151000688,-0.7518398074789774,1,0
70,60,43.19,0.052,21.119,2,-0.7071067811865471,-0.7071067811865479,1,0
70,61,43.19,0.052,18.786,2,-0.7518398074789773,-0.6593458151000691,1,0
70,62,43.19,0.052,19.348000000000003,1,-0.7933533402912349,-0.6087614290087209,1,0
